height_cm,weight_kg,weak_foot,skill_moves,work_rate,body_type,pace,shooting,passing,dribbling,defending,physic,attacking_crossing,attacking_finishing,attacking_heading_accuracy,attacking_short_passing,attacking_volleys,skill_dribbling,skill_curve,skill_fk_accuracy,skill_long_passing,skill_ball_control,movement_acceleration,movement_sprint_speed,movement_agility,movement_balance
182,79,4,2,4,23.849776597029344,60.0,71.0,83.0,76.0,68.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
195,90,3,2,4,23.668639053254438,61.0,79.0,57.0,74.0,35.0,85.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
167,61,3,5,4,21.872422819032593,80.0,72.0,82.0,86.0,42.0,55.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
193,86,3,2,4,23.087868130688072,74.0,58.0,52.0,62.0,84.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,75,3,2,5,21.678806798473808,81.0,40.0,62.0,65.0,83.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,83,2,1,4,23.48347668628339,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,81,2,2,5,22.20333872426743,63.0,38.0,48.0,54.0,82.0,82.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,72,4,3,4,23.510204081632654,68.0,75.0,82.0,78.0,71.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
167,58,3,4,7,20.796729893506402,86.0,73.0,80.0,83.0,33.0,50.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,91,3,2,7,26.588750913075234,67.0,60.0,63.0,60.0,86.0,83.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,81,3,1,4,24.453568409612362,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,77,2,2,7,23.503556057507403,81.0,82.0,63.0,80.0,31.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,72,4,4,8,22.724403484408533,87.0,76.0,72.0,84.0,33.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,75,4,3,4,23.148148148148145,61.0,71.0,86.0,78.0,58.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,84,4,2,8,24.021275987303035,76.0,40.0,59.0,63.0,79.0,85.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,94,4,3,7,26.038781163434905,84.0,80.0,65.0,75.0,30.0,81.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,70,3,4,7,21.604938271604937,86.0,80.0,69.0,79.0,33.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
165,60,3,3,4,22.03856749311295,70.0,55.0,80.0,84.0,73.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,69,3,4,7,23.87543252595156,93.0,69.0,70.0,84.0,46.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,77,2,2,4,23.503556057507403,76.0,54.0,54.0,59.0,82.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
164,57,4,4,7,21.192742415229034,90.0,71.0,76.0,85.0,37.0,39.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,73,3,4,4,21.10070528384784,71.0,73.0,77.0,83.0,74.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,71,4,4,4,23.450918219051392,68.0,70.0,83.0,82.0,65.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,83,4,3,4,22.991689750692522,80.0,81.0,64.0,74.0,33.0,85.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,77,3,3,4,23.503556057507403,77.0,75.0,73.0,77.0,80.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,68,3,3,7,21.22280827689523,85.0,74.0,79.0,80.0,32.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
169,63,3,4,7,22.058051188683873,87.0,73.0,71.0,85.0,37.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,85,4,3,7,25.94548395958609,78.0,80.0,60.0,76.0,32.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
169,72,4,4,7,25.209201358495854,88.0,78.0,76.0,86.0,57.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,75,5,4,4,21.447567845806283,78.0,78.0,78.0,84.0,34.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,75,3,2,5,22.89307408198773,68.0,63.0,71.0,72.0,78.0,81.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,85,2,1,4,23.545706371191137,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,83,4,1,4,23.23563170124017,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,73,3,5,4,25.25951557093426,85.0,73.0,78.0,85.0,51.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,75,3,2,4,22.395413419331717,66.0,51.0,55.0,62.0,84.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,84,3,2,4,23.26869806094183,59.0,50.0,71.0,54.0,80.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,76,4,2,5,21.7335354170837,67.0,59.0,72.0,72.0,80.0,83.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,77,3,3,7,23.76543209876543,76.0,52.0,76.0,76.0,79.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,90,4,3,6,27.17063156623596,88.0,80.0,56.0,76.0,28.0,83.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,84,2,1,4,23.025684602944,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,68,3,4,4,22.460034350640772,90.0,79.0,74.0,81.0,34.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,73,2,3,7,23.04002019946976,90.0,78.0,72.0,82.0,29.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
196,84,3,1,4,21.86588921282799,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
194,91,4,3,7,24.178977574662557,78.0,80.0,71.0,71.0,33.0,84.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,85,4,4,7,23.79552644102909,80.0,80.0,56.0,74.0,32.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,82,2,4,4,23.959094229364496,79.0,71.0,75.0,84.0,69.0,83.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,73,4,3,4,24.675500270416443,77.0,69.0,79.0,81.0,74.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,86,4,4,7,24.858365128916635,77.0,80.0,78.0,81.0,70.0,84.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,72,3,2,4,23.510204081632654,67.0,79.0,83.0,75.0,68.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,73,3,4,3,23.04002019946976,87.0,78.0,81.0,83.0,34.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,76,3,4,4,22.448015122873343,90.0,80.0,68.0,74.0,34.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,84,4,2,8,23.766410140334994,63.0,39.0,59.0,63.0,81.0,82.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,76,2,4,4,23.198315069747565,74.0,69.0,80.0,82.0,36.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,70,4,4,7,22.093170054286073,88.0,77.0,77.0,83.0,47.0,63.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,82,3,2,1,22.714681440443215,66.0,44.0,62.0,53.0,82.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,74,1,1,4,21.161600274528865,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,82,5,3,4,25.30864197530864,40.0,84.0,87.0,81.0,26.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,71,3,4,4,21.20099137030069,63.0,67.0,78.0,73.0,69.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,79,3,2,5,23.589835468362743,48.0,68.0,81.0,69.0,80.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,73,4,3,3,23.836734693877553,54.0,78.0,87.0,85.0,28.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,65,3,3,8,20.515086478979924,74.0,70.0,81.0,84.0,43.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,74,4,5,3,24.163265306122447,84.0,74.0,77.0,85.0,27.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,80,4,5,3,24.151672503320853,53.0,72.0,85.0,85.0,29.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,64,4,3,4,20.897959183673468,43.0,72.0,83.0,79.0,74.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,70,4,3,4,24.221453287197235,84.0,85.0,61.0,78.0,29.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,76,2,3,7,25.393431120318084,79.0,51.0,71.0,77.0,79.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,82,3,4,3,22.47745401715962,73.0,79.0,67.0,77.0,31.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,74,3,3,7,22.34029706557179,78.0,63.0,75.0,77.0,79.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,78,3,3,5,23.54788069073783,67.0,81.0,64.0,71.0,46.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
192,82,2,2,7,22.24392361111111,76.0,64.0,66.0,55.0,82.0,81.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,69,5,4,7,22.53061224489796,73.0,83.0,72.0,82.0,32.0,64.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
194,89,3,1,4,23.647571474120525,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,83,3,2,5,23.735308416025617,64.0,60.0,60.0,64.0,80.0,84.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,87,3,1,4,26.26494384736143,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,78,3,1,4,22.79035792549306,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,69,4,4,4,22.79032897344431,74.0,79.0,78.0,85.0,41.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,70,3,3,5,22.59814049586777,76.0,67.0,75.0,76.0,80.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,74,3,2,5,25.013520822065985,66.0,52.0,75.0,73.0,78.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,65,4,2,7,20.983987603305785,85.0,42.0,70.0,78.0,80.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,82,3,2,4,22.714681440443215,61.0,46.0,60.0,59.0,83.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,74,3,3,4,21.62162162162162,71.0,59.0,70.0,70.0,78.0,83.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,76,3,3,7,23.98687034465345,76.0,65.0,73.0,74.0,78.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,76,3,2,4,23.456790123456788,71.0,64.0,69.0,67.0,83.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,72,4,3,4,23.243801652892564,74.0,56.0,71.0,75.0,81.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,78,2,4,5,23.808797045267237,85.0,67.0,77.0,79.0,47.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
198,89,4,2,7,22.70176512600755,73.0,56.0,61.0,57.0,82.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,85,3,3,7,23.79552644102909,77.0,81.0,67.0,77.0,45.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,78,4,2,4,24.074074074074073,68.0,72.0,82.0,78.0,75.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
195,91,3,2,4,23.931623931623932,44.0,42.0,60.0,54.0,81.0,82.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,86,3,2,5,25.401701323251416,70.0,60.0,65.0,63.0,79.0,81.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,75,2,3,4,24.212293388429753,64.0,76.0,83.0,79.0,68.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,86,3,2,4,24.075473810923548,62.0,55.0,59.0,56.0,81.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,77,4,3,5,24.577867151840145,80.0,73.0,78.0,82.0,75.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,84,2,2,4,23.766410140334994,42.0,87.0,72.0,69.0,36.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,80,3,2,4,24.151672503320853,69.0,51.0,65.0,57.0,81.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,77,3,2,4,23.76543209876543,79.0,43.0,66.0,69.0,80.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,78,3,4,3,22.305470559638533,66.0,77.0,81.0,83.0,46.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
172,66,4,4,7,22.30935640886966,84.0,76.0,77.0,84.0,65.0,57.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
163,59,3,3,4,22.20633068613798,89.0,70.0,76.0,86.0,27.0,47.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
174,74,4,3,5,24.441802087462015,78.0,79.0,63.0,78.0,29.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,66,2,2,5,19.925129815239703,74.0,38.0,60.0,61.0,81.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
193,83,2,1,4,22.28247738194314,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,79,4,1,4,23.589835468362743,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,83,2,1,4,23.48347668628339,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,70,3,4,4,21.847008520333322,75.0,74.0,79.0,79.0,39.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,75,3,3,8,23.148148148148145,80.0,75.0,77.0,80.0,60.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,81,3,1,4,22.437673130193907,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,76,3,3,4,23.719609250647608,67.0,61.0,80.0,77.0,72.0,70.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
171,70,4,4,7,23.938989774631512,88.0,74.0,73.0,84.0,43.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,78,2,3,7,24.074074074074073,84.0,64.0,74.0,81.0,77.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,73,4,4,7,22.03840115928028,76.0,63.0,79.0,84.0,54.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,73,3,4,7,23.836734693877553,87.0,77.0,69.0,83.0,39.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,71,3,2,5,21.20099137030069,66.0,55.0,65.0,61.0,80.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,82,3,3,8,25.592209980961893,81.0,80.0,76.0,79.0,42.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,80,3,3,4,22.634676324128566,63.0,68.0,77.0,72.0,78.0,81.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,72,3,3,4,22.724403484408533,80.0,79.0,74.0,76.0,34.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,69,4,5,3,22.024322512687924,80.0,73.0,76.0,84.0,31.0,62.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,77,3,3,8,24.577867151840145,81.0,67.0,71.0,77.0,79.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,72,5,4,7,24.0569347455645,72.0,71.0,78.0,83.0,49.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,72,4,3,4,22.47120876377142,83.0,76.0,76.0,81.0,62.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,76,2,2,5,22.205989773557338,68.0,60.0,69.0,73.0,83.0,83.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,70,3,3,6,22.34351559258195,96.0,66.0,70.0,82.0,36.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,82,3,2,4,22.714681440443215,69.0,46.0,66.0,65.0,78.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,78,3,4,8,24.61810377477591,84.0,74.0,75.0,82.0,69.0,82.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,72,4,3,5,22.22222222222222,73.0,67.0,76.0,76.0,78.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,72,3,3,5,22.22222222222222,66.0,51.0,73.0,75.0,74.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,80,2,2,4,23.629489603024574,67.0,41.0,64.0,59.0,80.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,85,3,2,5,24.56931437160365,59.0,57.0,70.0,60.0,80.0,86.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,84,3,2,8,24.021275987303035,72.0,57.0,63.0,63.0,79.0,84.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
177,72,4,3,7,22.981901752370007,81.0,81.0,72.0,83.0,49.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,73,4,4,6,22.783308885490467,91.0,68.0,66.0,86.0,26.0,59.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,73,3,2,7,24.3910588392529,82.0,40.0,73.0,78.0,76.0,82.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,75,4,3,7,22.152646502835537,65.0,71.0,82.0,70.0,72.0,75.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,80,2,2,1,22.395789591556788,74.0,31.0,58.0,51.0,81.0,74.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,70,2,3,4,21.847008520333322,80.0,65.0,73.0,79.0,75.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,84,3,1,4,25.359256128486894,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,75,3,3,4,23.671253629592222,79.0,56.0,74.0,73.0,80.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,83,4,2,4,23.991212856977683,77.0,38.0,61.0,66.0,81.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
192,84,3,1,4,22.786458333333336,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,70,4,3,7,23.38868655818771,78.0,73.0,75.0,84.0,70.0,57.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,77,3,3,3,22.019502988361115,95.0,79.0,74.0,78.0,38.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,78,3,1,4,22.79035792549306,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,82,2,1,4,23.20054323223178,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,82,3,2,4,23.702162099664697,75.0,59.0,66.0,66.0,79.0,82.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,67,3,3,4,20.679012345679013,77.0,73.0,80.0,80.0,55.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
176,65,3,3,8,20.983987603305785,80.0,71.0,76.0,80.0,76.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,72,4,4,3,22.47120876377142,81.0,79.0,77.0,77.0,26.0,65.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,80,2,2,1,22.1606648199446,52.0,29.0,44.0,43.0,81.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,75,3,3,5,21.447567845806283,72.0,68.0,72.0,72.0,80.0,84.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,80,3,2,5,23.37472607742878,63.0,66.0,74.0,67.0,81.0,86.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
194,85,3,3,4,22.584759273036454,64.0,71.0,73.0,71.0,75.0,88.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,77,3,2,5,23.24598478444632,82.0,52.0,60.0,66.0,82.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
195,88,4,2,4,23.14266929651545,55.0,67.0,73.0,66.0,78.0,83.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,73,4,3,6,23.836734693877553,68.0,81.0,73.0,82.0,31.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,82,2,1,4,22.714681440443215,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,89,4,3,4,26.287807183364837,41.0,84.0,82.0,76.0,62.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
196,86,3,2,4,22.38650562265723,59.0,42.0,61.0,60.0,81.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,73,4,3,4,24.3910588392529,82.0,73.0,78.0,77.0,43.0,66.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,74,3,2,1,20.937075599818925,60.0,69.0,79.0,72.0,75.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,84,4,3,4,24.8109640831758,55.0,79.0,69.0,78.0,32.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,83,4,2,4,24.515595463137995,69.0,52.0,64.0,64.0,79.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
170,66,4,4,7,22.837370242214536,73.0,72.0,80.0,84.0,52.0,67.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,83,3,2,5,24.78425751739377,68.0,46.0,58.0,55.0,81.0,81.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,77,4,2,7,22.25690831309978,56.0,74.0,82.0,78.0,65.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,76,3,2,5,21.50294250792214,32.0,31.0,46.0,42.0,81.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,78,3,2,1,23.03875236294896,33.0,41.0,58.0,54.0,80.0,72.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,77,3,2,7,22.743383742911153,78.0,71.0,79.0,78.0,76.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,87,3,1,4,26.26494384736143,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,89,3,2,4,25.18107741059303,54.0,50.0,57.0,58.0,81.0,79.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,80,3,1,4,23.12406058503873,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,80,3,1,4,22.395789591556788,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,82,2,1,4,23.20054323223178,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,72,3,3,8,22.724403484408533,72.0,72.0,84.0,74.0,76.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,79,3,2,5,23.849776597029344,67.0,50.0,64.0,64.0,81.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,90,2,1,4,24.67037636029714,0.0,0.0,0.0,0.0,0.0,0.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,76,3,3,4,21.967857555786793,63.0,75.0,82.0,78.0,35.0,61.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,79,3,2,4,23.334120982986768,73.0,60.0,71.0,61.0,79.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,72,3,3,7,22.22222222222222,83.0,59.0,73.0,79.0,76.0,78.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,85,4,3,8,25.661152034778407,80.0,79.0,67.0,76.0,36.0,82.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
180,78,4,3,4,24.074074074074073,71.0,76.0,80.0,77.0,68.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
165,63,3,3,7,23.140495867768596,92.0,63.0,73.0,83.0,27.0,60.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
182,75,3,2,7,22.6421929718633,71.0,63.0,69.0,63.0,80.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
175,69,4,3,4,22.53061224489796,82.0,74.0,81.0,82.0,70.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,80,4,2,4,23.888440980620498,67.0,72.0,77.0,73.0,75.0,77.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
185,78,4,2,5,22.79035792549306,75.0,65.0,75.0,76.0,78.0,82.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
188,82,4,3,3,23.20054323223178,66.0,80.0,61.0,72.0,31.0,69.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
191,87,3,2,7,23.84803048162057,74.0,43.0,57.0,57.0,79.0,82.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
173,73,3,2,5,24.3910588392529,78.0,53.0,72.0,75.0,80.0,68.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
181,91,3,2,5,27.776929886145112,70.0,42.0,57.0,61.0,79.0,82.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
187,83,3,2,7,23.735308416025617,68.0,78.0,80.0,74.0,70.0,71.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
189,79,4,2,5,22.11584222166233,61.0,59.0,60.0,59.0,81.0,82.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
183,77,3,4,7,22.99262444384723,79.0,78.0,78.0,81.0,68.0,85.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
178,81,3,3,7,25.5649539199596,79.0,76.0,78.0,78.0,51.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
184,81,3,2,4,23.92485822306238,72.0,74.0,80.0,77.0,65.0,80.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
190,79,4,2,7,21.883656509695292,69.0,44.0,59.0,50.0,80.0,82.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
179,73,3,2,2,22.783308885490467,60.0,40.0,71.0,72.0,79.0,76.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
186,81,3,3,7,23.413111342351716,86.0,76.0,68.0,77.0,37.0,73.0,48,45,41,28,41,61,30,77,23,21,38,34,53,89
